SAMPLE_ID,CISO,GICS_SECTOR,SIZEINDEX,GICS8_dummy,GICS6_dummy,GICS4_dummy,GICS2_dummy,MERGE_ID,GVKEY,VALUE_YEAR,PE_error,PB_error,EVSALES_error,EVEBIT_error,INDLVL_SELECT
GLOBAL,GBR,20,OECD,0,0,1,1,2000100794,100794,2000,0.7161035861204815,0.7247584059150364,0.8451258677174459,0.5870433941785795,2
GLOBAL,DNK,45,OECD,1,1,1,1,2000232070,232070,2000,0.09002007561485265,0.07772271081806457,0.05405498353235475,0.3883075479273661,4
GLOBAL,POL,45,OECD,0,1,1,1,2000239582,239582,2000,0.6600123241788746,0.533589509145211,1.229654000460591,0.8680705090155268,3
GLOBAL,DEU,45,OECD,1,1,1,1,2000233457,233457,2000,0.9863907081845319,0.8946711954753865,0.044429931248454776,1.9306170573912684,4
GLOBAL,FIN,45,OECD,1,1,1,1,2000236736,236736,2000,0.7177361985731542,0.8788182553507128,0.9174643846536268,0.7696199205870287,4
GLOBAL,DEU,25,OECD,0,0,1,1,2000100609,100609,2000,0.1384686325944317,0.1779758477601631,0.15033417513632316,0.31341092658823866,2
GLOBAL,NLD,20,OECD,0,1,1,1,2000100599,100599,2000,0.06693998190499213,0.09046870302633594,0.15639038891146306,0.4222341889690061,3
GLOBAL,GBR,20,OECD,0,1,1,1,2000200987,200987,2000,0.015295943319074584,0.13754807054804546,1.2157691962604498,0.2637530880331482,3
GLOBAL,PRT,15,OECD,0,0,1,1,2000222135,222135,2000,0.42632572054232276,0.35527510355853,0.340308457323479,0.31805763955246047,2
GLOBAL,GBR,20,OECD,0,1,1,1,2000231822,231822,2000,0.31490641375180606,1.043193066194644,0.19229054193186002,0.00833174196069186,3
GLOBAL,DEU,20,OECD,0,0,1,1,2000216159,216159,2000,1.0123761498383756,1.0120857652345843,0.6157112285451126,1.5813040139191257,2
GLOBAL,ITA,30,OECD,0,1,1,1,2000225876,225876,2000,0.39335426715317356,0.1355799334538989,0.2136062012896015,0.37935924299943474,3
GLOBAL,ITA,25,OECD,0,0,1,1,2000216664,216664,2000,0.4089476422070306,0.4613260345892796,0.11490028097250568,0.2706018556764991,2
GLOBAL,DEU,25,OECD,0,0,1,1,2000017828,017828,2000,0.1540996453859356,0.18412007340598052,0.3597427428615328,0.19313126479131604,2
GLOBAL,DNK,20,OECD,0,0,1,1,2000244857,244857,2000,0.26613818204693157,0.24513896560476106,0.2129088902563281,0.4532597564861726,2
GLOBAL,FRA,30,OECD,0,1,1,1,2000017452,017452,2000,0.38588005612071835,0.43349430967647984,0.5118558443156671,0.19366335152645478,3
GLOBAL,FRA,45,OECD,1,1,1,1,2000063169,063169,2000,0.7003514816676853,0.7646825463585029,0.8773867184936023,0.6848702129765285,4
GLOBAL,DEU,25,OECD,0,1,1,1,2000225246,225246,2000,0.7765673487635957,0.8135305089939021,0.1952963801534201,0.05943305503324989,3
GLOBAL,BEL,20,OECD,0,0,1,1,2000101787,101787,2000,0.5138925419378958,0.5178086123520048,0.6112201316856631,0.24135013750135179,2
GLOBAL,BEL,30,OECD,0,0,0,1,2000100781,100781,2000,0.050672394292072036,0.06962879728568909,1.824706371944792,0.6651590036332883,1
GLOBAL,GBR,15,OECD,0,0,1,1,2000100348,100348,2000,0.15979087748654838,1.1370330857674955,0.5564913069187173,1.1273307908773273,2
GLOBAL,DEU,20,OECD,0,0,1,1,2000100103,100103,2000,0.040904512524034015,0.19378640264070565,1.7921847149871626,0.32937139313660424,2
GLOBAL,DEU,20,OECD,0,0,1,1,2000201690,201690,2000,3.3532987314597493,0.8048009257266793,1.580454537021185,1.330342872693528,2
GLOBAL,DNK,20,OECD,0,0,1,1,2000101363,101363,2000,1.466089787442402,1.1696578142954925,0.891138307886937,0.020403403709325807,2
GLOBAL,NLD,20,OECD,0,1,1,1,2000104710,104710,2000,0.9129632672062313,0.8511992292204867,0.6288019620621199,0.21071853195513132,3
GLOBAL,DEU,20,OECD,0,1,1,1,2000216038,216038,2000,0.7967845375491786,0.800831295551082,0.5760834089513585,0.5788439552947087,3
GLOBAL,DEU,20,OECD,1,1,1,1,2000101937,101937,2000,1.5129663223267547,1.305987274168025,2.089181048629608,0.7704569657800553,4
GLOBAL,DEU,45,OECD,1,1,1,1,2000231342,231342,2000,0.5882227453703495,0.20848857560178283,0.6961305406398215,0.2737760633969544,4
GLOBAL,BEL,45,OECD,1,1,1,1,2000211435,211435,2000,0.4897534489187317,0.503364253903274,6.848176278597734,1.2339871441501666,4
GLOBAL,SWE,25,OECD,0,1,1,1,2000014620,014620,2000,0.4127402493236658,0.42680056534300304,0.04191638582829765,0.4797060473881439,3
GLOBAL,ITA,45,OECD,0,0,1,1,2000102395,102395,2000,0.5529996945560085,0.4215743935124917,0.19703755055434632,0.44228496323077476,2
GLOBAL,FIN,20,OECD,1,1,1,1,2000224802,224802,2000,0.23813493629559163,0.3162392354691395,0.4086703499914443,0.13173435346492385,4
GLOBAL,GBR,25,OECD,0,0,1,1,2000015172,015172,2000,0.6965286932996494,0.048899512268256236,0.394546545909799,0.811217151700434,2
GLOBAL,DEU,25,OECD,0,0,1,1,2000204820,204820,2000,0.2796679150495255,0.2891599049020843,0.3159011021623127,0.15027209718821175,2
GLOBAL,FIN,20,OECD,0,0,1,1,2000104927,104927,2000,0.5531927708287434,0.5432934996281638,0.11816400594817607,0.23530165955950144,2
GLOBAL,AUT,20,OECD,0,0,1,1,2000222139,222139,2000,0.012092805225953393,0.10628017072298934,0.4127577849389199,1.476741803054344,2
GLOBAL,ESP,20,OECD,1,1,1,1,2000202251,202251,2000,0.608253541606427,0.5812919486086535,0.636819463297326,0.6014844231430105,4
GLOBAL,GBR,20,OECD,0,0,1,1,2000202278,202278,2000,0.015555341215730661,0.0816249421290721,0.6323886699132049,0.06733981636080365,2
GLOBAL,DEU,35,OECD,0,0,1,1,2000202305,202305,2000,0.5153741476046367,0.49088214125527396,0.11471599149419713,0.2932608835738208,2
GLOBAL,DEU,15,OECD,0,1,1,1,2000103200,103200,2000,0.5731075603749572,0.46347893852373834,0.4585966317837413,0.07173617349347634,3
GLOBAL,GBR,25,OECD,0,1,1,1,2000202504,202504,2000,0.3885737514717218,0.285902284633031,0.12534619177132228,0.17726375747034298,3
GLOBAL,HUN,35,OECD,0,0,0,1,2000206691,206691,2000,0.497147487819061,0.6094153981367103,0.5168626301530886,0.1092668730932379,1
GLOBAL,ITA,25,OECD,1,1,1,1,2000101612,101612,2000,0.8463233679246993,0.875958383689339,0.8205260889546593,0.7569330900174012,4
GLOBAL,GBR,30,OECD,0,1,1,1,2000100112,100112,2000,0.20401926150624938,0.43109944911032155,0.09920548501751139,0.32711186742192994,3
GLOBAL,GBR,25,OECD,0,0,1,1,2000018474,018474,2000,0.39652885568226437,0.6027388361386559,0.6544231572063233,0.3211831843816571,2
GLOBAL,GBR,35,OECD,0,0,0,1,2000005180,005180,2000,0.40026684493313586,0.7186372994253772,0.6973468283467845,0.3576834226209652,1
GLOBAL,GBR,25,OECD,0,1,1,1,2000101008,101008,2000,0.5029248097505032,0.19675848426854228,2.1578872134201013,0.6996393407106385,3
GLOBAL,NLD,30,OECD,0,0,1,1,2000101808,101808,2000,0.004193222766760218,0.07726964135389397,0.008086984580895943,0.7487279941758221,2
GLOBAL,ITA,20,OECD,0,0,1,1,2000212903,212903,2000,0.24086390315284228,0.16102871591071818,0.240111003401612,0.2868790192552155,2
GLOBAL,DEU,20,OECD,1,1,1,1,2000228629,228629,2000,0.8534732277884619,0.8431958315008005,0.8185156840343278,0.7773514608951665,4
GLOBAL,GBR,15,OECD,1,1,1,1,2000012826,012826,2000,6.828077209849265,4.767098165772741,2.173653244887871,3.0007850989818294,4
GLOBAL,GBR,20,OECD,1,1,1,1,2000203013,203013,2000,0.3160120762191032,0.32786959846160957,0.5147164735571703,0.33724709888177307,4
GLOBAL,DEU,30,OECD,0,0,0,1,2000226811,226811,2000,0.22136575451444185,0.00807039076072053,0.05982126358344271,0.7179775895366695,1
GLOBAL,GBR,25,OECD,0,0,1,1,2000203025,203025,2000,0.42353909532435535,0.3955823207901977,0.3823113236170203,0.34743717945206826,2
GLOBAL,DEU,15,OECD,1,1,1,1,2000100373,100373,2000,0.10671882416813902,0.06427445875017099,0.4053089039618762,0.14100048534520465,4
GLOBAL,NLD,30,OECD,0,0,1,1,2000104833,104833,2000,0.6589953318694185,0.6145173844877703,0.5427401711111878,0.5392549863151495,2
GLOBAL,GRC,20,OECD,0,0,1,1,2000243153,243153,2000,0.50565930271491,0.5096620597572921,0.545941993663067,0.3289038619851072,2
GLOBAL,DEU,30,OECD,0,0,0,1,2000101942,101942,2000,0.37624575766706336,0.4068395042686734,0.3482060223439416,0.1778003659900167,1
GLOBAL,GBR,45,OECD,0,1,1,1,2000231720,231720,2000,0.8454875728865088,0.8591000669824378,0.9025267903901367,0.6872579885220962,3
GLOBAL,GBR,20,OECD,0,0,1,1,2000100878,100878,2000,0.27338019761183835,0.2730406242879431,0.8630327158019111,0.6818544355383789,2
GLOBAL,GBR,25,OECD,1,1,1,1,2000203003,203003,2000,0.07003849222373472,0.0545896476517605,0.3302345227059491,0.19130885961134936,4
GLOBAL,SWE,15,OECD,0,0,1,1,2000221269,221269,2000,0.7168349008081902,0.7480177855589321,0.8179762133695234,0.5654395695448008,2
GLOBAL,GBR,25,OECD,0,1,1,1,2000215039,215039,2000,0.03044672675223353,0.20588276273865747,0.25573946768802763,0.12392237853344501,3
GLOBAL,GBR,15,OECD,0,1,1,1,2000005894,005894,2000,0.38618594195826467,0.8681397251521012,0.13677066695140827,0.36402012146196566,3
GLOBAL,NLD,45,OECD,1,1,1,1,2000216597,216597,2000,1.5183670957820705,0.17941294771326846,0.1792708290656168,1.6331197604922945,4
GLOBAL,GBR,20,OECD,1,1,1,1,2000100057,100057,2000,0.13977393306002295,0.15434894024507234,0.3090308098217439,0.1521420940869282,4
GLOBAL,GBR,25,OECD,0,0,1,1,2000101449,101449,2000,9.230859151443676,2.0742547126389157,1.596264512399767,1.17539940530546,2
GLOBAL,ESP,45,OECD,1,1,1,1,2000216861,216861,2000,0.4329032696567061,0.41266436133509277,0.15404802556786937,0.23525965510630711,4
GLOBAL,DEU,20,OECD,0,0,1,1,2000213037,213037,2000,0.6826962895945002,0.6941718615031008,0.6431146660712659,0.2731752561850779,2
GLOBAL,DEU,25,OECD,0,1,1,1,2000233158,233158,2000,0.4901781582663849,0.48827778871608113,0.9587543205840274,0.41389000490555056,3
GLOBAL,ITA,20,OECD,1,1,1,1,2000107037,107037,2000,0.4132977252295742,0.41986647168623703,0.5978231141540342,0.35787314826531264,4
GLOBAL,DEU,25,OECD,0,1,1,1,2000226817,226817,2000,0.8045708347882655,0.8407279478602399,0.9457776773204536,0.7284350270488801,3
GLOBAL,DNK,20,OECD,0,1,1,1,2000101153,101153,2000,0.47077516003256836,0.3974632521988395,0.27572999939825416,0.25025403514410216,3
GLOBAL,ITA,15,OECD,1,1,1,1,2000101143,101143,2000,0.23340836262556872,0.1381498200597571,0.44156487243732206,0.27973474854655167,4
GLOBAL,ITA,20,OECD,0,0,1,1,2000016332,016332,2000,1.0411483599228863,1.179908758257652,0.282391248134209,0.6895625665553695,2
GLOBAL,SWE,25,OECD,0,1,1,1,2000102840,102840,2000,0.2636049909293772,0.21202474968623464,0.6793137427907872,0.48835136290526493,3
GLOBAL,DEU,20,OECD,0,1,1,1,2000202807,202807,2000,0.6873612708491791,1.0968424779999864,1.0573342122833764,1.6666163660335804,3
GLOBAL,DEU,25,OECD,0,1,1,1,2000216072,216072,2000,0.07748660338303205,0.0923871209437874,0.032395038761969024,0.2752991321654854,3
GLOBAL,DEU,15,OECD,0,1,1,1,2000100736,100736,2000,0.48369007420266197,0.45892405318508345,0.8333581885560689,0.5194660680196249,3
GLOBAL,DEU,25,OECD,0,1,1,1,2000103585,103585,2000,0.0762234934995705,0.06698703370274017,0.655937768061857,0.4732616398772678,3
GLOBAL,SWE,20,OECD,1,1,1,1,2000220710,220710,2000,0.13935474189663283,0.14728479883854462,0.34890574655658935,0.3995607036757577,4
GLOBAL,NLD,20,OECD,0,0,1,1,2000208229,208229,2000,0.0877201081665481,0.04976135361944296,0.5218231358552581,0.1805275594536764,2
GLOBAL,FRA,25,OECD,0,0,1,1,2000222379,222379,2000,0.7313057395511987,0.7410809625919301,0.5336089027641358,0.7348872098485973,2
GLOBAL,FIN,30,OECD,0,0,0,1,2000101971,101971,2000,0.5199586975120482,0.6839130901028158,1.6162526372432422,0.4514020579764383,1
GLOBAL,DEU,25,OECD,0,0,1,1,2000215739,215739,2000,0.16578085315464902,0.22956283377724876,0.452641012063303,0.2822004265270709,2
GLOBAL,DNK,25,OECD,0,0,1,1,2000103454,103454,2000,0.4627196874962701,0.3901900940387389,0.7402306740194918,0.816211976728954,2
GLOBAL,NLD,15,OECD,0,1,1,1,2000102454,102454,2000,0.18203253230307845,0.2539770326763668,0.12642301397211772,0.123468097560332,3
GLOBAL,NLD,15,OECD,0,1,1,1,2000100780,100780,2000,0.4976718272562532,0.5044586204408078,0.8329416011866786,0.18463089516443493,3
GLOBAL,DEU,20,OECD,1,1,1,1,2000100449,100449,2000,0.10223231336493009,0.15297977638547267,0.10641601669501882,0.29793959412671467,4
GLOBAL,FRA,15,OECD,0,1,1,1,2000101202,101202,2000,0.14474785815213967,0.20617382241270021,0.560652990481159,0.17418502650855427,3
GLOBAL,ITA,30,OECD,0,1,1,1,2000222206,222206,2000,1.2923965524062984,0.7376512609025071,1.4918051340328744,1.4588591070141097,3
GLOBAL,GBR,25,OECD,0,1,1,1,2000018766,018766,2000,0.665589837646993,0.4100425450904336,0.87320219773584,0.3965368248410535,3
GLOBAL,FRA,15,OECD,1,1,1,1,2000030807,030807,2000,0.2455168114041454,0.3857471503518438,0.47283754727180777,0.12023010455684735,4
GLOBAL,FRA,25,OECD,1,1,1,1,2000220997,220997,2000,0.04102879770702798,0.2547518921966186,1.687007732268854,0.4563841486144192,4
GLOBAL,GBR,20,OECD,1,1,1,1,2000100484,100484,2000,1.7686336876882918,1.549808286204525,0.21985223180944197,0.5483999290370386,4
GLOBAL,FIN,20,OECD,0,1,1,1,2000101564,101564,2000,0.15775923402459366,0.180369350270199,0.21556198329171847,0.23784708253107312,3
GLOBAL,GBR,20,OECD,0,0,1,1,2000213228,213228,2000,0.5518476057078031,0.5460271903478838,0.7948211986222615,0.41819341933254184,2
GLOBAL,NLD,45,OECD,1,1,1,1,2000225259,225259,2000,0.8113844735452411,0.6333333671689506,0.68908742551506,0.907313096626708,4
GLOBAL,DEU,25,OECD,0,1,1,1,2000101658,101658,2000,0.11606096764771247,0.04726548091881307,0.48502965525409175,0.0954823473913705,3
GLOBAL,FIN,20,OECD,1,1,1,1,2000211853,211853,2000,0.24882623137926055,0.22565234354123448,0.07186732443900078,0.2637015615661988,4
GLOBAL,DEU,25,OECD,0,0,1,1,2000101286,101286,2000,0.20488389870396223,0.25469937544832943,0.019795266311371164,0.4644336400642615,2
GLOBAL,GRC,15,OECD,0,0,1,1,2000212816,212816,2000,0.6473712372068714,0.6478437619626188,0.7305305538947222,0.6149375979157139,2
GLOBAL,DEU,45,OECD,0,1,1,1,2000225258,225258,2000,0.9509507812623486,0.9427741684214792,0.9689946168882185,0.8988337750239502,3
GLOBAL,DEU,25,OECD,0,0,1,1,2000220711,220711,2000,0.5588956069272394,0.4693860086915819,0.14640114607744772,0.19520836740745057,2
GLOBAL,FRA,25,OECD,0,0,1,1,2000014447,014447,2000,0.8254493230936641,0.830401937644342,0.9104431215021558,0.7979126029564237,2
GLOBAL,GRC,15,OECD,0,0,1,1,2000215465,215465,2000,0.9184711033383255,0.9145720188390286,0.9156735679061433,0.943882905167796,2
GLOBAL,GBR,15,OECD,1,1,1,1,2000100921,100921,2000,0.5262042856445368,0.5588102399215771,0.22341372736832385,0.14440979461131478,4
GLOBAL,ITA,25,OECD,0,0,1,1,2000101384,101384,2000,0.2433852440635094,0.2220622287469631,0.0786448251146678,0.38705529213754974,2
