SAMPLE_ID,CISO,GICS_SECTOR,SIZEINDEX,GICS8_dummy,GICS6_dummy,GICS4_dummy,GICS2_dummy,MERGE_ID,GVKEY,VALUE_YEAR,PE_error,PB_error,EVSALES_error,EVEBIT_error,INDLVL_SELECT
GLOBAL,JPN,30,OECD,0,1,1,1,2000102950,102950,2000,0.7813199025149994,0.07882819209325537,0.6232543300263845,0.012134571423089055,3
GLOBAL,CHE,45,OECD,0,0,1,1,2000102171,102171,2000,0.678032213266357,0.5457522688438907,0.9595317343135871,0.02607640714951025,2
GLOBAL,NLD,45,OECD,0,0,0,1,2000001166,001166,2000,0.6783431042020062,0.7785518445849883,0.23620766317832292,0.5248349104818925,1
GLOBAL,SWE,20,OECD,1,1,1,1,2000223492,223492,2000,0.7858908396268841,0.7701345010830255,0.8209119043223967,0.7474085437841246,4
GLOBAL,ITA,20,OECD,0,0,1,1,2000102743,102743,2000,0.5824986974919498,0.565251020499763,0.7044787193351074,0.3472672688026285,2
GLOBAL,JPN,45,OECD,0,0,1,1,2000221044,221044,2000,0.9250680990249878,1.0989286509487048,0.3794524397114856,0.8416587529647788,2
GLOBAL,DEU,45,OECD,1,1,1,1,2000225237,225237,2000,0.2487197236384707,0.0693550044205713,0.05783398109801744,0.19714830449384108,4
GLOBAL,AUT,20,OECD,0,0,1,1,2000101838,101838,2000,0.7610386665712943,0.2440441678425264,0.0925412488654254,0.7133287409523202,2
GLOBAL,ITA,25,OECD,0,1,1,1,2000201535,201535,2000,0.8019942460747038,0.8834134069707923,1.450801475698688,0.40568699439436906,3
GLOBAL,DEU,25,OECD,1,1,1,1,2000101059,101059,2000,0.37857204452274057,0.14388691259923753,0.41651994216335836,0.6786863492059753,4
GLOBAL,GBR,45,OECD,1,1,1,1,2000227076,227076,2000,0.7665989225668374,0.7969255929928457,0.9598685991391883,0.8345397254490587,4
GLOBAL,CHE,35,OECD,0,0,1,1,2000225079,225079,2000,0.29993804316230055,0.20689519536885162,0.4785495123349148,0.3777401123919398,2
GLOBAL,GBR,20,OECD,0,0,1,1,2000063477,063477,2000,0.2807894948976423,1.5261222843944162,0.22095408253663099,0.012153335620312396,2
GLOBAL,BEL,45,OECD,1,1,1,1,2000101922,101922,2000,0.4659735269950636,0.3521000033694989,0.17290940138419733,0.8829905530401903,4
GLOBAL,ESP,30,OECD,0,1,1,1,2000207759,207759,2000,0.4948666561912329,0.19432944888117207,0.8235891983500707,0.8007302518543223,3
GLOBAL,DEU,15,OECD,0,1,1,1,2000017436,017436,2000,0.3246431357657539,0.04804649471696007,0.28071667308061204,0.17166813343917597,3
GLOBAL,DEU,45,OECD,1,1,1,1,2000228580,228580,2000,0.8338467284352404,0.6014138252918828,0.7413222820989294,0.7386458878334062,4
GLOBAL,DEU,35,OECD,0,0,1,1,2000100080,100080,2000,0.576544993804553,1.3015409831581333,1.9415097039996556,1.1575475377126816,2
GLOBAL,DEU,25,OECD,0,0,1,1,2000100022,100022,2000,0.5968683855875129,0.8024611080979072,0.4892916047499384,0.6274230597118311,2
GLOBAL,DEU,35,OECD,0,0,1,1,2000101076,101076,2000,0.21735950676461782,0.02785544031454541,0.4103499590720921,0.2101110691021024,2
GLOBAL,GBR,20,OECD,0,0,1,1,2000100376,100376,2000,0.09213028559011076,0.36130658738141896,0.029907810021929684,0.031742270598436165,2
GLOBAL,CHE,30,OECD,1,1,1,1,2000102370,102370,2000,1.2476649520383032,1.0130242855332843,1.7151314095149095,0.02876681795174045,4
GLOBAL,ITA,25,OECD,0,1,1,1,2000015406,015406,2000,0.4127584000804414,0.2356831526626664,0.6359413340844985,0.390541138606887,3
GLOBAL,GBR,20,OECD,0,1,1,1,2000100432,100432,2000,0.21218257593879752,0.023950974389231,0.243462040694448,0.5714181571350128,3
GLOBAL,GBR,10,OECD,0,1,1,1,2000014087,014087,2000,0.06967405310633731,0.06062523422737188,0.7244169685356778,0.1920658057054855,3
GLOBAL,DEU,25,OECD,0,1,1,1,2000204816,204816,2000,0.38618780709427614,0.21658460071059965,0.7061335255789317,0.40141620480939394,3
GLOBAL,SWE,25,OECD,0,1,1,1,2000101585,101585,2000,0.36639785178542417,0.2650894543161974,1.3748559770309836,0.518094441894011,3
GLOBAL,DEU,35,OECD,0,0,1,1,2000200759,200759,2000,0.7729234592227953,0.8732380454601772,0.9612464838014109,0.07844167451530254,2
GLOBAL,BEL,15,OECD,0,0,1,1,2000102084,102084,2000,0.41270478217115775,0.5630757287064986,0.0024433296535567293,0.1905615192494265,2
GLOBAL,GBR,20,OECD,1,1,1,1,2000101474,101474,2000,0.12127677054499847,0.024879283099530265,0.5517304256618633,0.1494643831667466,4
GLOBAL,DEU,45,OECD,1,1,1,1,2000211619,211619,2000,0.7813993289290807,0.6575882418202484,0.29221891251214505,0.3257361132564356,4
GLOBAL,GBR,25,OECD,0,0,1,1,2000200797,200797,2000,0.006055335621761599,0.10777265313721197,0.48093779569650036,0.16123338569210754,2
GLOBAL,CHE,20,OECD,0,0,1,1,2000102615,102615,2000,0.41611065037521133,0.29947527526540385,0.12050193546884592,0.11184378148415283,2
GLOBAL,FRA,20,OECD,1,1,1,1,2000101097,101097,2000,0.9249238190092478,0.8955767080596859,0.6108622609704077,0.7572687582703513,4
GLOBAL,GBR,25,OECD,0,1,1,1,2000214779,214779,2000,0.12572955503482955,0.06346921477906231,0.5053225550708543,0.14089126779799158,3
GLOBAL,GBR,10,OECD,0,1,1,1,2000002410,002410,2000,0.5556530037529324,0.5733378068913876,0.4459204978163089,0.45172803121237304,3
GLOBAL,GBR,25,OECD,0,0,1,1,2000103129,103129,2000,0.5876758740721812,0.5875157086619699,0.6624022106518783,0.4308772908464047,2
GLOBAL,GBR,20,OECD,0,0,1,1,2000100148,100148,2000,0.11194009337355053,0.024158780648967836,0.19956719488084276,0.20275203453744933,2
GLOBAL,BEL,25,OECD,0,1,1,1,2000216522,216522,2000,0.5257044174410808,0.6768754074675593,0.45802679900948756,0.5360408870362483,3
GLOBAL,JPN,25,OECD,0,1,1,1,2000100369,100369,2000,0.6142648461016468,0.6163782424182527,0.6296261160601474,0.3733047790658969,3
GLOBAL,PRT,20,OECD,0,0,1,1,2000214839,214839,2000,0.2706596569033723,0.6934873993268106,0.8552655760695069,0.4956746162287779,2
GLOBAL,GBR,30,OECD,0,0,1,1,2000001932,001932,2000,0.3458043609876554,0.2793226309699974,0.022930574442421903,0.35536441793607254,2
GLOBAL,GBR,15,OECD,0,0,1,1,2000103353,103353,2000,0.66230019633187,0.5690555347088709,1.5481442831291548,0.8269049718852556,2
GLOBAL,GBR,20,OECD,0,0,1,1,2000100095,100095,2000,0.25394751025205786,0.4091973725055409,0.143730631060845,0.175872711669823,2
GLOBAL,KOR,55,OECD,0,0,1,1,2000205715,205715,2000,0.0580385407869843,0.028379663473068903,0.04838545933346859,0.5222475863737874,2
GLOBAL,AUT,20,OECD,0,1,1,1,2000200880,200880,2000,0.894322903882108,0.9327986600597757,0.9246061784960821,0.9202395755736702,3
GLOBAL,GBR,25,OECD,0,1,1,1,2000208781,208781,2000,4.061338327141912,5.796776891872067,3.2338224604854133,3.061327294753815,3
GLOBAL,GBR,25,OECD,0,1,1,1,2000207790,207790,2000,0.2666501580510325,0.6234456339702199,1.3543184696047676,0.48913458640483576,3
GLOBAL,GBR,30,OECD,1,1,1,1,2000002597,002597,2000,0.22159212399376332,0.4503302564500452,0.5750797447736631,0.10020151798235896,4
GLOBAL,GBR,10,OECD,0,1,1,1,2000102623,102623,2000,0.026797946434297754,0.645200125602679,0.5236631441073555,0.4221650881572086,3
GLOBAL,AUS,10,OECD,0,1,1,1,2000102903,102903,2000,1.479233106698786,1.3635317807155949,1.991306611817599,0.22171424695958594,3
GLOBAL,DEU,45,OECD,1,1,1,1,2000233025,233025,2000,0.8348393457037218,0.26177482135197483,0.43311660032180954,0.7171493983508533,4
GLOBAL,JPN,45,OECD,0,0,1,1,2000002721,002721,2000,0.4589334960273678,0.1088058761999278,0.2392822773927754,0.45730162191588836,2
GLOBAL,JPN,25,OECD,0,0,1,1,2000100839,100839,2000,0.36257357735500445,0.5908373459884875,2.414759776556538,0.4589358994053669,2
GLOBAL,GBR,20,OECD,0,1,1,1,2000220705,220705,2000,2.2785164238767983,2.300957266581155,1.836155754336735,1.769676975171187,3
GLOBAL,FRA,45,OECD,1,1,1,1,2000101944,101944,2000,0.20071222804043823,0.1974597108140925,0.7552596809581272,0.3010833949601243,4
GLOBAL,GBR,20,OECD,0,0,1,1,2000104907,104907,2000,0.8601692170954611,0.7223664158038294,0.8179717103965904,0.8439075274412752,2
GLOBAL,AUS,15,OECD,0,1,1,1,2000101420,101420,2000,0.5930990999367186,0.3795063960148052,0.20398369155705423,0.023259219640884704,3
GLOBAL,SWE,20,OECD,1,1,1,1,2000201038,201038,2000,0.08760002841273498,0.24652099433006783,0.5353934485944,0.060293161705162274,4
GLOBAL,ITA,20,OECD,0,1,1,1,2000216663,216663,2000,0.10102734839745277,0.25590549771291354,0.06707744020758052,0.07278798361864888,3
GLOBAL,FRA,30,OECD,0,1,1,1,2000100346,100346,2000,0.7642185737648006,0.8327957540220091,0.663647668992751,0.7366982203633394,3
GLOBAL,FRA,30,OECD,0,1,1,1,2000101173,101173,2000,0.577640699371677,0.6443548342426209,0.2947526113590239,0.4009952292933604,3
GLOBAL,MEX,15,OECD,1,1,1,1,2000105089,105089,2000,0.30388971061926756,0.4163407041327959,0.63302991986426,0.19098456617031456,4
GLOBAL,DEU,45,OECD,1,1,1,1,2000226805,226805,2000,1.0474136318250908,1.4883159156039707,4.49693665355783,1.3004152829959936,4
GLOBAL,GBR,55,OECD,0,0,1,1,2000213423,213423,2000,0.6805659900587374,0.721392204546025,0.03866736918559427,0.5350876726371525,2
GLOBAL,ESP,30,OECD,0,1,1,1,2000104966,104966,2000,0.2596331541893983,0.42395332294895177,0.40987474388748185,0.20588505372378435,3
GLOBAL,CHE,15,OECD,0,0,1,1,2000102052,102052,2000,0.5798232189078625,0.562594898945143,0.17513870258446357,0.2087943202639556,2
GLOBAL,CHE,25,OECD,0,1,1,1,2000228596,228596,2000,0.23234652871656827,0.28715304219002463,0.4785165326989709,0.19084550616798945,3
GLOBAL,CHE,30,OECD,1,1,1,1,2000101895,101895,2000,0.34374845770114876,0.3933531279868862,0.26517965484600764,0.03272840926617539,4
GLOBAL,NOR,25,OECD,0,1,1,1,2000215384,215384,2000,0.35425925933830493,0.18641252678866033,0.9319450753458508,0.04335228819367298,3
GLOBAL,CHE,15,OECD,1,1,1,1,2000213449,213449,2000,0.5185201112062122,0.30936448796511673,0.3186761541700265,0.37896627422604,4
GLOBAL,BEL,20,OECD,1,1,1,1,2000222049,222049,2000,0.2022380462053438,0.27632407262724656,0.05761848340374877,0.07168505615948773,4
GLOBAL,PRT,15,OECD,1,1,1,1,2000105890,105890,2000,0.30793567042288833,0.31952038550865913,0.5077282565803806,0.239146961797577,4
GLOBAL,PRT,15,OECD,1,1,1,1,2000221451,221451,2000,0.2325733168125532,0.5410558624712143,0.27167416424907215,0.2847717792865441,4
GLOBAL,DEU,25,OECD,0,1,1,1,2000226807,226807,2000,0.7574730690841299,0.3253823667965794,0.5283475534161857,0.8110266595062425,3
GLOBAL,ITA,20,OECD,1,1,1,1,2000023586,023586,2000,0.7184524671210571,0.7007394661709061,0.3038444053653612,0.4305721986077576,4
GLOBAL,KOR,20,OECD,1,1,1,1,2000201171,201171,2000,0.39275894515431303,0.4162812359849658,0.4043896664693546,0.4659072668446149,4
GLOBAL,CHE,15,OECD,1,1,1,1,2000206489,206489,2000,0.028356507193967775,0.09000536585007285,0.024423662166349155,0.11386733138540353,4
GLOBAL,BEL,20,OECD,0,0,1,1,2000101356,101356,2000,0.7724168446672702,0.41644840304365616,0.6050536644231402,0.9385861607635819,2
GLOBAL,GBR,20,OECD,0,0,1,1,2000100794,100794,2000,0.08631936106006335,0.17946516717332178,0.5878774992088015,0.0006641949566345667,2
GLOBAL,JPN,30,OECD,0,1,1,1,2000205571,205571,2000,0.2898045639765557,0.05140913053135381,0.019439510891682246,0.26339235297188407,3
GLOBAL,FRA,10,OECD,0,1,1,1,2000029235,029235,2000,0.34553926786941025,0.3140920476760525,0.6481477244540778,0.11003352867340951,3
GLOBAL,DNK,45,OECD,1,1,1,1,2000232070,232070,2000,0.5175229687124351,0.38296128555641457,0.7539365322688022,0.6391207647310283,4
GLOBAL,POL,45,OECD,0,1,1,1,2000239582,239582,2000,0.02148709998370566,0.41749790017079086,0.1407958941705687,0.09962583709275853,3
GLOBAL,DEU,45,OECD,1,1,1,1,2000233457,233457,2000,0.013917748609871656,0.28787699357590235,0.3984327221668655,0.4634302093280204,4
GLOBAL,FIN,45,OECD,1,1,1,1,2000236736,236736,2000,0.6814360553277777,0.8738461477758754,0.8686921664080566,0.7448167470575068,4
GLOBAL,DEU,25,OECD,1,1,1,1,2000100609,100609,2000,0.1511655009216851,0.2870626618940115,0.4095377631570852,0.11131665386254294,4
GLOBAL,MEX,30,OECD,0,1,1,1,2000201300,201300,2000,0.6594260471051253,0.2979216495453104,0.12525981146175502,0.11138302713878447,3
GLOBAL,NLD,20,OECD,0,1,1,1,2000100599,100599,2000,0.09419392657077395,0.6174293498340859,0.4017007824880779,0.13342132173069496,3
GLOBAL,GBR,20,OECD,0,1,1,1,2000200987,200987,2000,0.7011095561121553,0.325711118944047,1.064293871915598,0.1236466943050846,3
GLOBAL,MEX,30,OECD,0,1,1,1,2000221371,221371,2000,1.0222997927487192,0.09434749545192436,0.04257967029824515,0.49597370867819746,3
GLOBAL,PRT,15,OECD,0,0,1,1,2000222135,222135,2000,0.37992818938101863,0.1486792176058257,0.4515489239562639,0.12426036146395959,2
GLOBAL,GBR,20,OECD,0,1,1,1,2000231822,231822,2000,0.8180478947653388,0.01927793744327897,0.1015423495120758,0.6625283404509962,3
GLOBAL,DEU,20,OECD,1,1,1,1,2000216159,216159,2000,0.29338205930126665,1.0828383217644313,0.8513949493028061,0.3789380786981538,4
GLOBAL,ITA,30,OECD,1,1,1,1,2000225876,225876,2000,0.6088957157953885,0.36316183738712343,0.11772569926073362,0.39553272400233913,4
GLOBAL,ITA,25,OECD,0,1,1,1,2000216664,216664,2000,0.09456778515161512,0.19273548715903058,0.34483063610058634,0.5197704797018752,3
GLOBAL,KOR,45,OECD,0,1,1,1,2000207970,207970,2000,1.270784362172196,1.6530615107598463,0.20912651099887508,0.39569981766661605,3
GLOBAL,DEU,25,OECD,0,0,1,1,2000017828,017828,2000,0.2899623668097369,0.0031005989751703494,0.25168147912449046,0.009993633116839812,2
GLOBAL,JPN,45,OECD,0,1,1,1,2000234980,234980,2000,0.43933420692293973,0.42564584969614433,0.731050778369797,0.06486176787429077,3
GLOBAL,DNK,20,OECD,0,0,1,1,2000244857,244857,2000,0.15007167511144584,0.009615190821586647,0.01629379354779753,0.2485269728922367,2
GLOBAL,FRA,30,OECD,1,1,1,1,2000017452,017452,2000,0.3382365101112337,0.15599068599430727,0.24039759969099084,0.029193046124861784,4
GLOBAL,FRA,45,OECD,1,1,1,1,2000063169,063169,2000,0.6209451890315286,0.6137322254923872,0.7495910426039278,0.5615955126861405,4
GLOBAL,CHE,20,OECD,1,1,1,1,2000101719,101719,2000,0.16438547721148872,1.0424425552948968,1.5333598358883767,0.5558099930947383,4
GLOBAL,DEU,25,OECD,0,1,1,1,2000225246,225246,2000,0.816819849413022,0.7988078622591348,0.3224824757202956,0.5588184879939178,3
GLOBAL,BEL,20,OECD,1,1,1,1,2000101787,101787,2000,0.23280607749611842,0.31219416361856567,0.46409596838939216,0.23201932467155806,4
GLOBAL,BEL,30,OECD,0,1,1,1,2000100781,100781,2000,0.3208525210656832,0.17332195327702998,1.2957853353958526,1.983214980952992,3
GLOBAL,GBR,15,OECD,0,1,1,1,2000100348,100348,2000,0.37338931450296925,0.31205529719435016,1.1936978579681887,1.2452257464433265,3
GLOBAL,DEU,20,OECD,0,0,1,1,2000100103,100103,2000,0.034561251889368545,0.1395847849715975,1.5192001298125055,0.26281468055059076,2
GLOBAL,DEU,20,OECD,1,1,1,1,2000201690,201690,2000,1.731542041576646,0.58500384634318,0.7252843993929293,0.2373931736773444,4
GLOBAL,DNK,20,OECD,0,0,1,1,2000101363,101363,2000,0.2761190332138828,0.5124469011129098,0.6936607836861772,0.012651223421759113,2
GLOBAL,NLD,20,OECD,0,1,1,1,2000104710,104710,2000,0.26273102940694976,0.3684291351482854,0.3010251839753168,0.027570777496453577,3
GLOBAL,DEU,20,OECD,0,1,1,1,2000216038,216038,2000,0.7189886125116235,0.6895551918027246,0.4766889086289418,0.5936646369062225,3
GLOBAL,DEU,20,OECD,1,1,1,1,2000101937,101937,2000,1.390548333162844,0.990083426307496,1.7681337393996905,0.5876423217788139,4
GLOBAL,NOR,10,OECD,0,1,1,1,2000243333,243333,2000,0.04610406298594933,0.6548952742958617,0.7946565925451001,0.31158361077092567,3
GLOBAL,KOR,15,OECD,0,1,1,1,2000104632,104632,2000,4.273017390311619,1.5778203884086537,0.7597418953505797,0.2885380831291332,3
GLOBAL,DEU,55,OECD,0,0,1,1,2000100590,100590,2000,1.3084381987456828,0.9770498203585739,3.920258057556888,0.3528024972971157,2
GLOBAL,DEU,45,OECD,1,1,1,1,2000231342,231342,2000,0.5141823176011387,0.14362770706426067,0.6755983458291174,0.17334362122385524,4
GLOBAL,BEL,45,OECD,1,1,1,1,2000211435,211435,2000,2.4503048419895164,1.885417216553789,12.19174161049366,4.5136949533114095,4
GLOBAL,PRT,55,OECD,1,1,1,1,2000064910,064910,2000,0.5844008806410834,0.8728432541603249,0.019316261746619726,0.2567433294574113,4
GLOBAL,NOR,25,OECD,0,1,1,1,2000212542,212542,2000,0.352397768357357,0.7547661333735195,0.531910438677199,0.3821856751909224,3
GLOBAL,SWE,25,OECD,0,1,1,1,2000014620,014620,2000,0.34122386851585423,0.49064425067994644,0.14089287626772892,0.4138356209383765,3
GLOBAL,CHE,45,OECD,1,1,1,1,2000213413,213413,2000,0.5971147659881394,2.2286464284563077,2.3536321853026987,0.8555196874301652,4
GLOBAL,CHE,15,OECD,1,1,1,1,2000102283,102283,2000,0.18929599194639904,0.17413087958809648,0.5769874574808767,0.2668817116876563,4
GLOBAL,ESP,55,OECD,1,1,1,1,2000015321,015321,2000,0.47443593729796135,0.3267470488654378,0.4098641372929792,0.4334379718580709,4
GLOBAL,ITA,55,OECD,1,1,1,1,2000201794,201794,2000,0.29960539778768774,0.3597684830129108,0.4389199644347494,0.10356509614165511,4
GLOBAL,ITA,10,OECD,0,1,1,1,2000061616,061616,2000,0.07908768324085597,0.2915754507620598,0.09584997652440913,0.4383222482768382,3
GLOBAL,ITA,45,OECD,0,0,1,1,2000102395,102395,2000,0.17571591062604275,0.5701155923398878,1.4594263204681914,1.4645155153159977,2
GLOBAL,KOR,20,OECD,0,0,1,1,2000207874,207874,2000,0.17651628744576728,0.5725890364016489,1.0422524323062405,1.3543297166805337,2
GLOBAL,FIN,20,OECD,1,1,1,1,2000224802,224802,2000,0.223570140706449,0.4530767728026155,0.4764428992741607,0.20361009413770684,4
GLOBAL,NOR,10,OECD,0,1,1,1,2000102478,102478,2000,0.14708243794426631,0.28375032716252774,0.7150969138245751,0.0857159924888025,3
GLOBAL,GBR,25,OECD,0,0,1,1,2000015172,015172,2000,0.5885928747612303,0.10726704928604786,0.07196258570177512,0.5711912268318072,2
GLOBAL,DEU,25,OECD,0,1,1,1,2000204820,204820,2000,0.30923751704296437,0.15073263700348322,0.24706017123641089,0.23431821389741508,3
GLOBAL,FIN,20,OECD,0,0,1,1,2000104927,104927,2000,0.47111422530682484,0.2538378431174737,0.22644521732227776,0.0032641179188518067,2
GLOBAL,AUT,20,OECD,0,0,1,1,2000222139,222139,2000,0.34839677533311647,0.07629378961597315,0.32064264460689307,0.3295768761905186,2
GLOBAL,ESP,20,OECD,1,1,1,1,2000202251,202251,2000,0.41153110080350375,0.4547965556823506,0.4916750101936215,0.25714358010881283,4
GLOBAL,CHE,25,OECD,0,1,1,1,2000102064,102064,2000,0.7934695758254314,0.07768941934288585,0.16281608021743735,0.1723167682892329,3
GLOBAL,GBR,20,OECD,0,0,1,1,2000202278,202278,2000,0.07721502827936297,0.04007466571531807,0.6004150458961948,0.03130962105702058,2
GLOBAL,DEU,35,OECD,0,0,1,1,2000202305,202305,2000,0.5161965048833734,0.2602490834235247,0.8344282889980383,0.6334105608098232,2
GLOBAL,DEU,15,OECD,0,1,1,1,2000103200,103200,2000,0.6365469061875458,0.14473784509912654,0.7824102905988769,0.15534748933904127,3
GLOBAL,ESP,55,OECD,0,0,1,1,2000220586,220586,2000,0.4989012054613503,0.36031077189069816,0.41695617927698286,0.17925303582150157,2
GLOBAL,GBR,25,OECD,0,1,1,1,2000202504,202504,2000,0.36670321897390024,0.2768560260861759,0.05969903805790257,0.20192430639014347,3
GLOBAL,CHE,20,OECD,1,1,1,1,2000228918,228918,2000,0.4822332064672385,0.5002429057597642,0.5974993807584504,0.22273873008699882,4
GLOBAL,HUN,35,OECD,0,0,1,1,2000206691,206691,2000,0.6844775043501214,0.6495076379436532,0.13657283500967704,0.11088844117270383,2
GLOBAL,ITA,25,OECD,1,1,1,1,2000101612,101612,2000,0.809245162815215,0.8194148650575573,0.8284047966477386,0.6916039684041724,4
GLOBAL,GBR,30,OECD,1,1,1,1,2000100112,100112,2000,0.1303657743835262,0.2480347750146703,0.21189732677522985,0.021893413594610528,4
GLOBAL,CHE,20,OECD,1,1,1,1,2000101299,101299,2000,0.3501490209715583,0.2924512015045588,0.23965695472345144,0.002658789377847865,4
GLOBAL,GBR,25,OECD,1,1,1,1,2000018474,018474,2000,0.5516782913049727,0.7630914263828704,0.7477541379298183,0.659540308448763,4
GLOBAL,GBR,35,OECD,0,0,1,1,2000005180,005180,2000,0.27499756094514616,0.7901032130357469,0.6209578368849082,0.2199077743362411,2
GLOBAL,GBR,25,OECD,0,1,1,1,2000101008,101008,2000,0.08818484375561514,0.3288821094461224,0.6406027183993371,0.09758875339948056,3
GLOBAL,NLD,30,OECD,0,1,1,1,2000101808,101808,2000,0.5643176259284064,0.04555641559328001,0.4080718469411686,0.6109945617045932,3
GLOBAL,MEX,30,OECD,0,1,1,1,2000202562,202562,2000,0.4277570050773441,0.4213757524557096,0.36459050918143726,0.42310854846001755,3
GLOBAL,MEX,20,OECD,1,1,1,1,2000030462,030462,2000,2.2736933824015715,2.0892127075402533,0.6007181093198735,1.3192431839643828,4
GLOBAL,ITA,20,OECD,1,1,1,1,2000212903,212903,2000,0.7846468433440051,0.0863930187176941,0.2932575553686575,0.4806852923800895,4
